epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,136.6,0.81623,0.77489,0.9018,0.90112,0.86894,0.9079,0.72732,0.74075,0.69418,1.00905,0.000253086,0.000253086,0.000253086
80,138.328,0.83978,0.79136,0.91665,0.88835,0.88815,0.91443,0.73099,0.75354,0.68729,1.0092,0.000242087,0.000242087,0.000242087
81,140.041,0.81722,0.74558,0.90598,0.89422,0.89847,0.9141,0.72864,0.74059,0.68927,1.01242,0.000231088,0.000231088,0.000231088
82,141.888,0.84194,0.7855,0.90979,0.9348,0.8502,0.92101,0.73575,0.73875,0.68976,1.01793,0.000220089,0.000220089,0.000220089
83,143.593,0.80921,0.7672,0.89807,0.93006,0.84004,0.915,0.72914,0.75037,0.68693,1.01882,0.00020909,0.00020909,0.00020909
84,145.311,0.83034,0.74198,0.90383,0.9231,0.84151,0.91903,0.7339,0.74007,0.68182,1.00806,0.000198091,0.000198091,0.000198091
85,147.023,0.83431,0.76245,0.88602,0.9141,0.85192,0.91671,0.73295,0.72643,0.684,1.0003,0.000187092,0.000187092,0.000187092
86,148.743,0.83042,0.76419,0.90724,0.91235,0.84015,0.91674,0.73329,0.73052,0.69167,0.99829,0.000176094,0.000176094,0.000176094
87,150.445,0.79271,0.76824,0.89274,0.86868,0.88408,0.91374,0.73609,0.74056,0.6893,1.0075,0.000165095,0.000165095,0.000165095
88,152.163,0.78549,0.73092,0.89304,0.87917,0.88594,0.91457,0.7323,0.74169,0.68449,1.01088,0.000154096,0.000154096,0.000154096
89,153.986,0.80114,0.75815,0.90549,0.89164,0.88403,0.91549,0.73648,0.74081,0.67984,1.00672,0.000143097,0.000143097,0.000143097
90,155.726,0.8447,0.75586,0.91167,0.89547,0.87807,0.91402,0.73676,0.74682,0.69592,1.01573,0.000132098,0.000132098,0.000132098
91,158.053,0.78008,0.75856,0.88035,0.88554,0.87949,0.91239,0.7328,0.74916,0.71965,1.01838,0.000121099,0.000121099,0.000121099
92,159.761,0.7327,0.78463,0.88383,0.86546,0.88604,0.91008,0.7367,0.73752,0.72329,1.00795,0.0001101,0.0001101,0.0001101
93,161.44,0.78049,0.81738,0.88846,0.86319,0.89689,0.91269,0.74346,0.73251,0.72952,1.00483,9.91012e-05,9.91012e-05,9.91012e-05
94,163.145,0.76628,0.76222,0.87966,0.92219,0.84126,0.91253,0.7432,0.7244,0.71985,1.00307,8.81023e-05,8.81023e-05,8.81023e-05
95,164.961,0.78281,0.73289,0.87869,0.92887,0.84124,0.91131,0.74061,0.71972,0.71163,1.0005,7.71034e-05,7.71034e-05,7.71034e-05
96,166.654,0.77893,0.758,0.88695,0.90553,0.8548,0.91201,0.73479,0.71407,0.70608,1.00133,6.61045e-05,6.61045e-05,6.61045e-05
97,168.337,0.72888,0.73148,0.88242,0.90034,0.86495,0.91107,0.73856,0.71046,0.70324,1.00068,5.51056e-05,5.51056e-05,5.51056e-05
98,170.037,0.73084,0.70404,0.85722,0.89906,0.87922,0.91053,0.73636,0.71274,0.70803,1.00192,4.41067e-05,4.41067e-05,4.41067e-05
99,171.726,0.73666,0.70654,0.89319,0.9036,0.88159,0.91041,0.7372,0.72137,0.7162,1.00564,3.31078e-05,3.31078e-05,3.31078e-05
100,173.424,0.72586,0.74784,0.89884,0.90536,0.88428,0.91268,0.73841,0.71346,0.69639,1.00069,2.21089e-05,2.21089e-05,2.21089e-05
