epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,312.996,0.70357,0.57374,0.86573,0.88681,0.90774,0.92618,0.77238,0.73383,0.57311,0.91455,9.36017e-05,9.36017e-05,9.36017e-05
187,314.411,0.6336,0.52636,0.85426,0.9241,0.88318,0.92662,0.76683,0.7387,0.57967,0.91434,8.81023e-05,8.81023e-05,8.81023e-05
188,315.843,0.67953,0.58315,0.88572,0.92512,0.88499,0.92486,0.76289,0.74127,0.57945,0.91492,8.26028e-05,8.26028e-05,8.26028e-05
189,317.256,0.67061,0.55788,0.85223,0.92271,0.88169,0.92461,0.7633,0.73969,0.58647,0.9141,7.71034e-05,7.71034e-05,7.71034e-05
190,318.667,0.68061,0.58675,0.88186,0.92123,0.87991,0.92478,0.7641,0.73811,0.58788,0.91422,7.1604e-05,7.1604e-05,7.1604e-05
191,320.979,0.65753,0.60715,0.84726,0.92288,0.8781,0.92265,0.76461,0.73657,0.58558,0.9125,6.61045e-05,6.61045e-05,6.61045e-05
192,322.408,0.67137,0.6154,0.86645,0.92632,0.88003,0.92307,0.76789,0.74444,0.5881,0.91387,6.06051e-05,6.06051e-05,6.06051e-05
193,323.82,0.67565,0.57653,0.84389,0.92301,0.87038,0.92009,0.76368,0.75338,0.59371,0.91559,5.51056e-05,5.51056e-05,5.51056e-05
194,325.248,0.67246,0.55823,0.85845,0.92488,0.87207,0.92006,0.7595,0.74922,0.59864,0.91586,4.96062e-05,4.96062e-05,4.96062e-05
195,326.619,0.64243,0.54715,0.8495,0.92145,0.8741,0.91849,0.76275,0.74149,0.598,0.91299,4.41067e-05,4.41067e-05,4.41067e-05
196,328.007,0.64036,0.55168,0.84645,0.92153,0.87103,0.91597,0.76087,0.7441,0.59066,0.91331,3.86073e-05,3.86073e-05,3.86073e-05
197,329.382,0.66541,0.53933,0.86132,0.92738,0.8705,0.91648,0.76032,0.74519,0.5873,0.91351,3.31078e-05,3.31078e-05,3.31078e-05
198,330.757,0.66142,0.54193,0.86108,0.9254,0.8724,0.9255,0.76483,0.74188,0.58413,0.91104,2.76084e-05,2.76084e-05,2.76084e-05
199,332.134,0.66299,0.54931,0.85496,0.92814,0.87979,0.92529,0.76576,0.74325,0.5829,0.91229,2.21089e-05,2.21089e-05,2.21089e-05
200,333.521,0.64848,0.52567,0.84069,0.92063,0.88206,0.92443,0.76698,0.73955,0.58326,0.91124,1.66095e-05,1.66095e-05,1.66095e-05
